gorovje,izhodišče,višina_izhodišča,cilj,višina_cilja,opomba_poti,čas_hoje,zahtevnost,višinska_razlika_po_poti,število_ogledov,ocena,število_glasov,širina_cilja,dolžina_cilja,vrsta_cilja
Kamniško Savinjske Alpe,Ravenska Kočna,980,Štruca,2457,čez Štularjevo planino in Dolgi hrbet,325,"zelo zahtevna označena pot, lahko brezpotje",1620,286,10,1,"46,36269","14,55315",vrh
Kamniško Savinjske Alpe,Suhadolnik,901,Štruca,2457,čez Kokrsko sedlo,325,"zahtevna označena pot, lahko brezpotje",1700,6013,8,2,"46,36269","14,55315",vrh
Kamniško Savinjske Alpe,V  Koncu,900,Štruca,2457,čez Gamsov skret,295,"zelo zahtevna neoznačena steza, lahko brezpotje",1600,6865,8,2,"46,36269","14,55315",vrh
Kamniško Savinjske Alpe,V Koncu,900,Kranjska Rinka,2453,čez Žmavčarje,260,zahtevna neoznačena steza,1553,15475,9,3,"46,36565","14,56361",vrh
Kamniško Savinjske Alpe,Koča pod slapom Rinka,930,Kranjska Rinka,2453,skozi Turski žleb,305,zelo zahtevna označena pot,1523,6962,10,1,"46,36565","14,56361",vrh
Kamniško Savinjske Alpe,Koča pod slapom Rinka,930,Kranjska Rinka,2453,čez Koroško Rinko,320,zelo zahtevna označena pot,1600,9618,10,2,"46,36565","14,56361",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Kranjska Rinka,2453,Slovenska pot,275,zelo zahtevna označena pot,1500,11270,10,1,"46,36565","14,56361",vrh
Kamniško Savinjske Alpe,Belska Kočna,968,Kranjska Rinka,2453,,305,zelo zahtevna označena pot,1585,3914,10,1,"46,36565","14,56361",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Kranjska Rinka,2453,skozi Žrelo,275,zelo zahtevna označena pot,1500,1090,10,1,"46,36565","14,56361",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Kranjska Rinka,2453,lovska pot,290,zelo zahtevna označena pot,1500,520,10,1,"46,36565","14,56361",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Velika (Koroška) Baba,2127,čez Jenkovo planino,210,zahtevna označena pot,1160,33232,10,8,"46,37937","14,55592",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Velika (Koroška) Baba,2127,po Slovenski in plezalni poti,225,zelo zahtevna označena pot,1155,43299,9,3,"46,37937","14,55592",vrh
Kamniško Savinjske Alpe, Ravenska Kočna,1000,Velika (Koroška) Baba,2127,po Slovenski poti in čez Jezersko sedlo,255,zahtevna označena pot,1180,18752,8,2,"46,37937","14,55592",vrh
Kamniško Savinjske Alpe,Koča pod slapom Rinka,930,Velika (Koroška) Baba,2127,,270,delno zahtevna označena pot,1225,13268,10,2,"46,37937","14,55592",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Velika (Koroška) Baba,2127,skozi Žrelo in po plezalni poti,225,zelo zahtevna označena pot,1155,2090,10,1,"46,37937","14,55592",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Velika (Koroška) Baba,2127,po lovski in plezalni poti,240,zelo zahtevna označena pot,1155,970,10,1,"46,37937","14,55592",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Velika (Koroška) Baba,2127,skozi Žrelo in čez Jezersko sedlo,255,zelo zahtevna označena pot,1180,890,10,1,"46,37937","14,55592",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Velika (Koroška) Baba,2127,po lovski poti in čez Jezersko sedlo,270,delno zahtevna označena pot,1180,1716,10,1,"46,37937","14,55592",vrh
Kamniško Savinjske Alpe,Planina Ravne,1500,Molička peč,2029,čez planino Polšak,145,lahko brezpotje,600,11317,10,2,"46,36394","14,67204",vrh
Kamniško Savinjske Alpe,Planina Ravne,1500,Molička peč,2029,čez Zelene trate,145,lahko brezpotje,550,19510,9,3,"46,36394","14,67204",vrh
Kamniško Savinjske Alpe,Planina Ravne,1500,Molička peč,2029,čez Dolgo trato,175,lahko brezpotje,675,520,9,2,"46,36394","14,67204",vrh
Kamniško Savinjske Alpe,Planina Ravne,1500,Velika Zelenica,2114,čez Zelene trate,135,lahka označena pot,655,16982,9,1,"46,36109","14,66732",vrh
Kamniško Savinjske Alpe,Planina Podvežak,1500,Velika Zelenica,2114,čez Prag,150,lahka označena pot,700,23512,10,3,"46,36109","14,66732",vrh
Kamniško Savinjske Alpe,Planina Ravne,1500,Velika Zelenica,2114,čez Dleskovec,165,lahka neoznačena steza,800,3904,10,1,"46,36109","14,66732",vrh
Kamniško Savinjske Alpe, Planina Ravne,1500,Velika Zelenica,2114,čez Dolgo trato,150,lahka označena pot,750,4303,10,1,"46,36109","14,66732",vrh
Kamniško Savinjske Alpe,Pred Belo,571,Planjava,2392,,420,zahtevna označena pot,2000,8813,8,2,"46,35652","14,61372",vrh
Kamniško Savinjske Alpe,Koča pod slapom Rinka ,934,Planjava,2392,,285,zahtevna označena pot,1458,23007,8,3,"46,35652","14,61372",vrh
Kamniško Savinjske Alpe,Na Razpotju,770,Planjava,2392,,300,zahtevna označena pot,1622,9622,6,2,"46,35652","14,61372",vrh
Kamniško Savinjske Alpe,Planina Podvežak,1500,Planjava,2392,čez Srebrno sedlo,255,zahtevna označena pot,1100,27428,10,2,"46,35652","14,61372",vrh
Kamniško Savinjske Alpe,Planina Podvežak,1500,Planjava,2392,čez Škarje,285,zahtevna označena pot,1100,10784,9,1,"46,35652","14,61372",vrh
Kamniško Savinjske Alpe,Jermanca,900,Planjava,2392,skozi Repov kot,270,zahtevno brezpotje,1492,18418,10,2,"46,35652","14,61372",vrh
Kamniško Savinjske Alpe,Dom v Kamniški Bistrici,601,Planjava,2392,skozi Repov kot,345,zahtevno brezpotje,1791,16585,9,1,"46,35652","14,61372",vrh
Kamniško Savinjske Alpe,Lovska koča na Brežičih,1490,Planjava,2392,čez Srebrno sedlo,290,"zahtevna neoznačena steza, zahtevna označena pot",1250,4557,10,1,"46,35652","14,61372",vrh
Kamniško Savinjske Alpe, Planina Ravne,1500,Planjava,2392,čez Dolgo trato in Srebrno sedlo,330,zahtevna označena pot,1300,3777,10,1,"46,35652","14,61372",vrh
Kamniško Savinjske Alpe,Planina  Ravne,1500,Planjava,2392,čez Dolgo trato in Škarje,360,zahtevna označena pot,1300,3154,10,1,"46,35652","14,61372",vrh
Kamniško Savinjske Alpe,Jermanca,900,Planjava,2392,čez Kamniško sedlo,270,zahtevna označena pot,1492,74239,9,6,"46,35652","14,61372",vrh
Kamniško Savinjske Alpe,Kraljev dol,1400,Planjava,2392,čez Srebrno sedlo,270,zahtevna označena pot,1200,2420,10,1,"46,35652","14,61372",vrh
Kamniško Savinjske Alpe,Jekarica,994,Storžič,2132,,180,zahtevna označena pot,1138,33888,9,4,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Zalog,600,Storžič,2132,čez Psico,270,zelo zahtevna označena pot,1570,17148,8,2,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Dom pod Storžičem,1123,Storžič,2132,čez Škarjev rob,180,zahtevna označena pot,1015,92588,8,13,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Dom pod Storžičem,1123,Storžič,2132,čez Psico,225,zelo zahtevna označena pot,1050,14054,9,1,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Križe,508,Storžič,2132,čez Psico,360,zahtevna označena pot,1785,3789,10,2,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Gozd,891,Storžič,2132,čez Psico,285,zelo zahtevna označena pot,1400,4850,10,2,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Laško,740,Storžič,2132,po jugozahodnem grebenu,210,zahtevna neoznačena steza,1392,2200,9,1,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Laško,740,Storžič,2132,mimo sv. Lovrenca in čez Bašeljski preval,270,zahtevna označena pot,1425,1323,10,1,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Bašelj,590,Storžič,2132,mimo sv. Lovrenca in po JZ grebenu,245,zahtevna neoznačena steza,1550,1954,10,1,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Bašelj,590,Storžič,2132,mimo sv. Lovrenca in čez Bašeljski preval,305,zahtevna označena pot,1575,1010,10,2,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Planina Vetrh,1185,Storžič,2132,čez Javorniški preval,200,"lahka neoznačena steza, zahtevna označena pot",1050,4110,10,1,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Tržiški graben,1010,Storžič,2132,čez Javorniški preval,220,zahtevna označena pot,1140,1721,10,1,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Bašelj,590,Storžič,2132,,240,zahtevna označena pot,1542,3932,10,1,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Babni Vrt,602,Storžič,2132,mimo sv. Lovrenca in po jugozahodnem žlebu,280,"lahka neoznačena steza, lahka označena pot",1575,790,10,1,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Babni Vrt,602,Storžič,2132,mimo sv. Lovrenca in čez Bašeljski preval,300,"lahka neoznačena steza, zahtevna označena pot",1560,890,10,1,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Bašelj,590,Storžič,2132,mimo bolnice Košuta,240,zahtevna označena pot,1542,1400,10,1,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Babni Vrt,602,Storžič,2132,mimo sv. Lovrenca in po jugozahodnem grebenu,240,"zahtevna neoznačena steza, zahtevna označena pot",1560,1270,10,1,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Spodnja Kokra,530,Storžič,2132,čez Babo,355,"lahka neoznačena steza, zahtevna označena pot",1700,1069,10,1,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Spodnja Kokra,530,Storžič,2132,,345,zahtevna označena pot,1690,1157,10,1,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,MHE Zabukovec,767,Storžič,2132,čez Bašeljski preval,240,zahtevna označena pot,1365,530,9,1,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Dom pod Storžičem,1123,Storžič,2132,po jugozahodnem žlebu,230,lahka označena pot,1090,7050,10,1,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Gozd,891,Storžič,2132,po jugozahodnem žlebu,290,delno zahtevna označena pot,1440,730,10,1,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Križe,508,Storžič,2132,po jugozahodnem žlebu,365,delno zahtevna označena pot,1825,570,10,1,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Zalog,600,Storžič,2132,pod Psico in po jugozahodnem žlebu,275,lahka označena pot,1610,820,10,1,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Zalog,600,Storžič,2132,čez planino Javornik in po jugozahodnem žlebu,270,lahka označena pot,1600,1230,10,2,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Dom pod Storžičem,1123,Storžič,2132,skozi Žrelo,180,zelo zahtevna označena pot,1009,138278,9,10,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Mače,600,Storžič,2132,,240,zahtevna označena pot,1532,56824,8,4,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Laško,815,Storžič,2132,čez Kališče,210,zahtevna označena pot,1317,67255,8,4,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Laško,740,Storžič,2132,čez Javornik,250,lahka označena pot,1450,38426,8,4,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Povlje,710,Storžič,2132,po jugozahodnem žlebu,240,lahka označena pot,1422,62014,9,4,"46,35028","14,40472",vrh
Kamniško Savinjske Alpe,Koča pod slapom Rinka ,934,Brana,2253,,225,zahtevna označena pot,1319,49922,10,4,"46,35487","14,5874",vrh
Kamniško Savinjske Alpe,Dom v Kamniški Bistrici,601,Brana,2253,,300,zahtevna označena pot,1652,30936,9,2,"46,35487","14,5874",vrh
Kamniško Savinjske Alpe,Jermanca,900,Brana,2253,čez Kamniško sedlo,225,zahtevna označena pot,1353,74786,9,9,"46,35487","14,5874",vrh
Kamniško Savinjske Alpe,V Koncu,900,Brana,2253,čez Tursko goro,330,zelo zahtevna označena pot,1600,18333,8,2,"46,35487","14,5874",vrh
